appid,name,developer,publisher,owners,price,initialprice,discount,ccu,primary_genre
1302180,Racing Juke,Rabotiagi games,Rabotiagi games,0,1.99,199,0,0,Action
903580,AstroViking,Artii Games LLC,Artii Games LLC,0,0.0,0,0,0,Action
554470,BladeShield,"Rank17, Silicon Storm",Rank17,0,2.99,299,0,0,Action
803270,One Bit Arena,Nefrace,Red twice potato,0,3.99,399,0,0,Action
465450,iOMoon,Headtrip Games llc,Headtrip Games llc,0,5.99,599,0,0,Action
2235450,Marble Ball Racing 2022,cosineman,cosineman,0,2.99,1499,80,0,Action
566250,Project Almighty,John C. Ragland,John C. Ragland,0,0.99,99,0,0,Action
1175040,Cytoclash,Setrino Software LLC,Setrino Software LLC,0,6.99,699,0,0,Action
908400,Age Of Forays,Evil Burgers,Evil Burgers,0,1.99,199,0,0,Action
1211790,Bad Girl,GoodMood,Astero,0,2.99,299,0,0,Action
1934790,The Endless Summer Surfing Challenge,E Marx,Bruce Brown Productions,0,4.99,499,0,0,Action
739030,The Fog,Horizon Games,Horizon Games,0,9.99,999,0,0,Action
2250210,Office Mayhem,Supreme Gauntlet Games,Supreme Gauntlet Games,0,0.0,0,0,0,Action
1420400,Heterodox,Cosmin Nastasoiu,Phalanx Softworks,0,11.99,1199,0,0,Action
852860,Towards a perilous journey,Sparkly Games,Sparkly Games,0,0.0,0,0,0,Action
725620,Battlegrounds2D.IO,Karge Software,Karge Software,0,0.99,99,0,0,Action
1992110,FIND YOUR WINGS,teevy,teevy,0,3.99,399,0,0,Action
1450060,Down and Out,Zatun,Zatun,0,14.99,1499,0,0,Action
1903040,Burning Vengeance,Monkey Labour Force,Monkeynetics,0,4.99,499,0,0,Action
691890,Machine Crisis (陨星危机),跳跃网络,跳跃网络,0,4.99,499,0,0,Action
516470,CRAPPY ZOMBIE GAME,CRAPPY ZOMBIE GAME STUDIO,CRAPPY ZOMBIE GAME STUDIO,0,0.0,0,0,0,Action
609990,BeeFense,ByteRockers' Games,ByteRockers' Games,0,0.0,0,0,0,Action
376130,Illuminascii,DDD Wares,DDD Wares,0,10.99,1099,0,0,Action
346340,Gran Vitreous,Heliocentric Studios,Heliocentric Studios,0,4.99,499,0,1,Action
433490,Super Flippin' Phones,"BlauwPrint, 3xBlast",BlauwPrint,0,2.99,299,0,0,Action
647640,ShockRods,Stainless Games,Stainless Games,0,4.99,499,0,0,Action
916940,利刃 (Blade),ECool Game,拇指游玩,0,0.0,0,0,0,Action
1640090,Alone,1 Flame Studio,1 Flame Studio,0,0.99,99,0,0,Action
863290,Balance of Soccer,Stepiral Studio,Stepiral Studio,0,5.99,599,0,0,Action
893170,MYSTERY HOUSE : SECRET STEALTH,NK CREATIV TEAM,NK CREATIV TEAM,0,2.99,299,0,0,Action
1483390,DRAGON'S TOWER,Akira Abe,Akira Abe,0,0.99,99,0,0,Action
508610,PROJECT XINATRA,DemonVideogames,DemonVideogames,0,0.99,99,0,0,Action
693310,Bomsy,SUPERMEGAQUEST INC.,SUPERMEGAQUEST INC.,0,3.99,399,0,0,Action
563740,Lemons Must Die,Superbyte Games,Superbyte Games,0,7.99,799,0,0,Action
888810,Wetwork,Jānis Circenis,Jānis Circenis,0,9.99,999,0,0,Action
1020250,Flying in Labyrinth,NRDSlab,NRDSlab,0,1.99,199,0,0,Action
1026060,Brutal Games,CBC Games,CBC Games,0,0.0,0,0,0,Action
923030,Rocket Swords,Michael Crabbs,Michael Crabbs,0,0.0,0,0,0,Action
1381630,Pumpkin Dog Xtreme,Wampee,Wampee,0,1.99,199,0,0,Action
621780,Virtually Impossible,Growl Interactive,Growl Interactive,0,9.99,999,0,0,Action
1060360,血腥之日228-Vampire Martina-Bloody Day 2.28,"施特朗, 由風",Taiwan Power,0,0.99,99,0,0,Action
1294750,Dr. Atominus,Pikku-a,Pikku-a,0,3.99,399,0,0,Action
588340,Stolen Steel VR,Impromptu Games,Impromptu Games,0,0.99,99,0,0,Action
612670,Moonfall,Fishcow Studio,Wales Interactive,0,0.0,0,0,0,Action
561690,Emission VR,VRSpec Team,VRSpec Team,0,99.99,9999,0,0,Action
1020610,Apoapsis,Construct Core Works,Construct Core Works,0,0.99,99,0,0,Action
895740,GunFu Heroes,TheFifthWaffle,TheFifthWaffle,0,4.99,499,0,0,Action
1279220,Net King's Call,Greystone Games,Greystone Games,0,0.0,0,0,0,Action
855620,Asteroid Deathmatch,Eager Amoeba,Eager Amoeba,0,1.99,199,0,0,Action
1713880,Hungry Lizard,Evprod,Evprod,0,2.99,299,0,0,Action
1453000,ADRPAN,Brendin Kial Irvin,Irvin Games,0,4.99,499,0,0,Action
1947120,Cosmic Ascension,Fei Studio,Fei Studio,0,2.99,299,0,0,Action
690310,SiegeVR,Sixense Studios,Sixense Enterprises Inc.,0,0.0,0,0,0,Action
976230,TV189,Toby Clark,Tambergames,0,5.99,599,0,0,Action
789960,DARCO - Reign of Elements,TP-STUDIOS,TP-STUDIOS,0,0.0,0,0,0,Action
911280,Dinosaur Hunter VR,Gooners Game,Gooners Game,0,2.99,299,0,0,Action
911210,King of my Castle VR,Creartstudio,Creartstudio,0,0.99,99,0,0,Action
1139920,VR垃圾分类_Refuse classification,上海科吉信息科技有限公司,上海科吉信息科技有限公司,0,16.99,1699,0,0,Action
981120,Tiger Soldier Ⅰ,TigerQiuQiu,TigerQiuQiu,0,0.0,0,0,0,Action
819470,Trainpunk Run,Jellyworld Interactive,Jellyworld Interactive,0,3.49,349,0,0,Action
1431620,Cybercube battle,"Vitok, Kedexa",Vitok,0,5.99,599,0,0,Action
1103340,YUT YUT,"Benjamin Nielsen, Luke Oostenbrink",Benjamin Nielsen,0,0.0,0,0,1,Action
1042130,Under Water : Abyss Survival VR,Visual Light,Visual Light,0,9.99,999,0,0,Action
493670,Valkyrius Prime,Iridescent Games,Iridescent Games,0,7.99,799,0,0,Action
710630,GOLDRUSHERS,UnNaturalism Inc.,UnNaturalism Inc.,0,9.99,999,0,0,Action
1628480,Коты Воители,Ioaan Prepodobniy,Piece Of Voxel,0,0.89,999,91,0,Action
860070,BULLETLINE,Studio HK,Studio HK,0,14.99,1499,0,0,Action
630160,Super Rocket Shootout,Oddly Shaped Pixels,Digital Tribe,0,9.99,999,0,0,Action
1223110,BalloonBoyBob,"FreeAnimals_Software, Dnovel",Conglomerate 5,0,4.99,499,0,0,Action
1423500,Darklands:Awakening,Limitcore.studio,Limitcore.studio,0,19.99,1999,0,0,Action
600980,Master Shot VR,"Puresurface, Inc.","Puresurface, Inc.",0,7.99,799,0,0,Action
832990,Apocalypse Rider,VRMonkey,VRMonkey,0,1.99,199,0,0,Action
599800,Easy Magic,Dream Real,Dream Real,0,1.99,199,0,0,Action
1511610,Gang wars,Games For Pleasure,Games For Pleasure,0,2.99,299,0,0,Action
670340,Mysterious Adventure of Michael,HUNTERS,HUNTERS,0,1.99,199,0,0,Action
848890,Afelhem,Namir Hassan,sm2bg,0,9.99,999,0,0,Action
1004050,time of the zombies,kessels game studio,kessels game studio,0,0.99,99,0,0,Action
793640,D.C. S#*!storm,D & M Arcade,D & M Arcade,0,1.99,199,0,0,Action
1064360,Beatcrash,HGsofts,HGsofts,0,0.99,99,0,0,Action
951030,Derelict (DO NOT BUY),JEPR DEV,JEPR DEV,0,199.99,19999,0,0,Action
556520,Housekeeping VR,Peach Pie Productions,Glass Hand Studios,0,4.99,499,0,0,Action
783420,Elementium,Ignite studio,Ignite studio,0,9.99,999,0,0,Action
602160,Alchemist Defender VR,Treeview Studio,Treeview Studio,0,9.99,999,0,0,Action
808450,BeeFender,BWT Games,BWT Games,0,0.99,99,0,0,Action
370210,FIRMA,Think Heavy Ltd.,Think Heavy Ltd.,0,0.0,0,0,0,Action
777460,Motor Strike: Racing Rampage,FivexGames,FivexGames ,0,13.99,1399,0,0,Action
1175930,Ray Eager,Saivs,Saivs,0,9.99,999,0,0,Action
970190,Sierra Madre: The Wild West,Broken Dream Studio,Broken Dream Studio,0,19.99,1999,0,0,Action
894820,Trumpy Wall,Tarkin Studios,Dikobraz Games,0,4.99,499,0,0,Action
714060,Alien Mayhem,Supa Serious,Supa Serious,0,9.99,999,0,0,Action
992620,妖怪俱乐部 Demon Club,chenjd,chenjd,0,6.99,699,0,0,Action
1300670,ヤドカリサバイブ,アメミキノスケ,アメミキノスケ,0,2.99,299,0,0,Action
395940,Scribbled Arena,Apar Games,Apar Games,0,8.99,899,0,0,Action
315480,The Escapist,Backstab Games,Backstab Games,0,4.99,499,0,0,Action
931880,Tekling 2,nP Studios,nonPareil Institute,0,0.0,0,0,0,Action
542410,True Blades,Gamerizon Studio Inc.,Gamerizon Studio Inc.,0,24.99,2499,0,0,Action
813970,Urban - Episode 1,Burakku,Burakku,0,0.99,99,0,0,Action
815800,Infecto,Jl Apps,Jl Apps,0,4.99,499,0,0,Action
677190,HATCHICK,Monandol Games,Monandol Games,0,14.99,1499,0,0,Action
624560,Medusa's Labyrinth VR,Guru Games,Guru Games,0,4.99,499,0,0,Action
911500,Antox vs. Free Radicals,Greenlynx,Greenlynx ,0,0.99,99,0,0,Action
851570,Zombie Hotel,NifftyGameWorks,NifftyGameWorks,0,0.99,99,0,0,Action
1041330,Tiger Fighter 1931 Tora!,TigerQiuQiu,TigerQiuQiu,0,0.0,0,0,0,Action
961110,Prixel,Grytis,Indie,0,2.99,299,0,0,Action
737670,Lost King's Lullaby,Storeen Games,Tesura Games,0,9.99,999,0,0,Action
1169070,RED EVIL,meokigame,meokigame,0,1.99,199,0,0,Action
691720,RetroGunX VR,AppsByBrats,AppsByBrats,0,11.99,1199,0,0,Action
553320,SYREN,Hammerhead VR,Hammerhead VR,0,19.99,1999,0,0,Action
640850,AZORIAN KINGS,"Azorian, kron0s_alexey, Pavel_Balakin",Elina Faritovna Balakina,0,0.0,0,0,0,Action
847870,Monster Truck Drive,Builder7,Ripknot Systems,0,0.0,0,0,0,Action
867460,PLANET RESERVE,carlos canizares,carlos canizares,0,0.99,99,0,0,Action
526590,Boxing Saga,VR PrinceTechnology development Beijing Co. Ltd, VR PrinceTechnology development Beijing Co. Ltd,0,4.99,499,0,0,Action
548020,Warmada,UUUU Interactive,UUUU Interactive,0,4.99,499,0,0,Action
369270,Megatect,Jaunty Antics,Jaunty Antics,0,0.99,99,0,0,Action
686640,Space Panic Arena,Janky Games,EvolVR Games Ltd.,0,7.99,799,0,0,Action
815730,Swingy Sword,"Lucas Simmons, James Gagnon, Holden Newton",Thulium Games,0,0.99,99,0,0,Action
944740,三国虎将传VR2-Sanguo Warriors VR2,厦门冠赢网络科技有限公司,厦门冠赢网络科技有限公司,0,4.99,499,0,0,Action
540320,Vulture Island,Donut Games,Donut Games,0,4.99,499,0,0,Action
611690,Invicta Beam,B06 Games,B06 Games,0,9.99,999,0,0,Action
858440,Ninja Midori,BajoGames,BajoGames,0,1.99,199,0,0,Action
769220,TRAFICO,Lorenzo Entertainment,Lorenzo Entertainment,0,7.99,799,0,0,Action
638780,Reflector: Bug Hunt,Super Dead LLC,Super Dead LLC,0,0.0,0,0,0,Action
718410,AWS Argentina Wingshooting Simulator,Curse Box Studios,AWS,0,3.99,399,0,0,Action
659000,Meta Star,Lost-Ride Studios,Lost-Ride Studios,0,0.0,0,0,0,Action
547730,Izanami's Dream Battle,Studio JAW,Studio JAW,0,4.99,499,0,0,Action
715410,Signs Of Darkness,Press Pause Games,Press Pause Games,0,19.99,1999,0,0,Action
322430,Bubonic: Outbreak,MouldyMattress,MouldyMattress,0,0.99,99,0,0,Action
391550,Beyond Flesh and Blood,Pixelbomb Games,Pixelbomb Games,0,14.99,1499,0,0,Action
334410,JUMP,Endeavor One Inc.,Endeavor One Inc.,0,9.99,999,0,0,Action
695910,The Relentless,Brett Jackson,Head Start Design,0,4.99,499,0,0,Action
601200,Pix,Pixel After Pixel,Pixel After Pixel,0,2.99,299,0,0,Action
771470,Stage Fright (by Broan Games),Broan Games,Broan Games,0,1.99,199,0,0,Action
583060,The Cavern,Space Paw Studios,Space Paw Studios,0,12.99,1299,0,0,Action
625320,No Clue VR,Elknight,Elknight,0,19.99,1999,0,0,Action
845630,Disdoored,Anton Riot and Co,Bitbox Ltd.,0,19.99,1999,0,0,Action
524350,TileDynasty FPS Arena,Purpl3Grape,Purpl3Grape,0,0.99,99,0,0,Action
522000,Blind Blades,Heavy Key Studios,Heavy Key Studios,0,4.99,499,0,0,Action
374630,Mactabilis,Blazing Bit Games,Blazing Bit Games,0,2.99,299,0,0,Action
560510,High Noon Revolver,Mike Studios,Spaceboy Games,0,0.0,0,0,0,Action
703260,Blast,baKno Games,baKno Games,0,24.99,2499,0,0,Action
529820,Beyond Power VR,Unparalleled Games,Unparalleled Games,0,1.99,199,0,0,Action
393170,Bit Shifter,Plastic Games,Plastic Games,0,14.99,1499,0,0,Action
3444570,Super Miners,METAGAR,METAGAR,0,9.99,999,0,0,Action
364700,Dawn of the Plow,"Dan FitzGerald, Trichotomy","Dan FitzGerald, Trichotomy",0,3.99,399,0,0,Action
3207390,Sneebles The Half Cat,Haffkatt,Haffkatt,0,3.99,399,0,0,Action
1270360,Chicken TESTROOMS,Wolfcrafter321,Wolfcrafter321,0,2.99,299,0,0,Action
341360,Paparazzi,Pringo Dingo Games,Pringo Dingo Games,0,1.99,199,0,0,Action
367800,Diamond Deeps,BIT-GEN,BIT-GEN,0,4.99,499,0,0,Action
509170,VRNinja,OutOfBounds Software Solutions Inc,OutOfBounds Software Solutions Inc,0,9.99,999,0,0,Action
544380,Tesla: The Weather Man,"Thoughtquake Studios, LLC","Thoughtquake Studios, LLC",0,2.99,299,0,0,Action
1871840,Eyo - Jump 'n' Run RPG,Softwareentwicklung Wuest,Softwareentwicklung Wuest,0,4.99,499,0,0,Action
2617300,Discrete Heart - 离散之心,leakart,leakart,0,2.99,299,0,0,Action
3332440,KUMAMAWASHI,"Sologram Co.,Ltd.",Sologram,0,1.99,199,0,0,Action
2259290,The Seven Awakenings: I Randall,Cat Soul Studios,Cat Soul Studios,0,0.0,0,0,0,Action
2768150,Undulations,knuftfos,knuftfos,0,4.99,499,0,0,Action
2644130,Fighting for Singleship: I am Chased by a Bunch of Women But I Just Want to Play Video Games,AV Games Solo Developer,AV Games,0,3.99,399,0,0,Action
2191220,Magical Kingdom Fantasy,Hottest Gadgets Game Studio,Hottest Gadgets Game Studio,0,2.99,299,0,0,Action
2411120,Samurai VR,LABRINTINE LTD,Clique BOOM!,0,3.99,399,0,0,Action
1987330,Cyberpoly,BigFrog Studios,BigFrog Studios,0,12.99,1299,0,0,Action
2610860,Hazardous,Ovesis,Ovesis,0,4.99,499,0,0,Action
2932590,Lost Souls,D9MP entertainment,D9MP entertainment,0,3.99,399,0,0,Action
1453030,Hellworld!,skullpixl,skullpixl,0,4.99,499,0,0,Action
2124300,Shopping Spree: Extreme!!!,Fried Squid Games LLC,Fried Squid Games LLC,0,9.99,999,0,0,Action
2521470,Zen With A Pen,Felix Arnestrand,Felix Arnestrand,0,1.99,199,0,0,Action
2841150,Battle for the Crystals,Take Care Studios,Take Care Studios,0,1.99,199,0,0,Action
2763930,Quallet,Milan Raijmakers,Novixx Systems,0,2.99,299,0,0,Action
2496530,MU-GEN NO TOU,sone.jaron,sone.jaron,0,0.99,99,0,0,Action
3319100,Graveyard Caretaker,JudoChopped Studios,JudoChopped Studios,0,7.99,799,0,0,Action
2855010,CROAK CROAK ON THE SEA,norazuma,norazuma,0,1.99,199,0,0,Action
350800,Cannibal,Gametek Brasil,Gametek Brasil,0,13.99,1399,0,0,Action
776970,Scary new year,SimplexGameStudio,SimplexGameStudio,0,6.99,699,0,0,Action
816920,Coastiality,MackMediaGames,MackMediaGames,0,0.0,0,0,0,Action
2143740,FukTopia 4,PixelArtGames,PixelArtGames,0,24.99,2499,0,0,Action
980770,Flying Circus,poliko; entertainment,poliko; entertainment,0,34.99,3499,0,0,Action
2627740,Shards Online,DarkJoltGames,DarkJoltGames,0,1.99,199,0,0,Action
618670,One Bullet left,OxDev,OxDev,0,3.99,399,0,0,Action
714290,Endless Treasure Hunt,Lunarhellgames,Lunarhellgames,0,0.99,99,0,0,Action
1679070,Emotion,フリーダム,フリーダム,0,0.0,0,0,0,Action
1597820,Pazing By,Graze Studio,Graze Studio,0,7.99,799,0,0,Action
666600,Zombie Town,"Chris Antoni, Rob Guenther",Chris Antoni,0,0.99,99,0,0,Action
2903680,有请祖师爷,Baoyu Games,Baoyu Games,0,0.0,0,0,0,Action
622320,Nano Project,Summer Media,Summer Media,0,3.99,399,0,0,Action
330880,Redemption,"Move Games Co., Ltd.","Move Games Co., Ltd.",0,14.99,1499,0,0,Action
700540,Derora,HoldensVR,Holdens group ltd,0,9.99,999,0,0,Action
548350,One Sole Purpose,Sameer Hirezi,Sameer Hirezi,0,0.0,0,0,0,Action
350000,Exostorm,"Midnight Oil Games, LLC","Midnight Oil Games, LLC",0,3.99,399,0,0,Action
535270,Constricting Cubes,D.W.S.,D.W.S.,0,0.49,99,51,0,Action
759950,Uizuno Blade VR,"Simon Bissonnette, Raphaële Halimi",Uizuno,0,4.99,499,0,0,Action
718980,Grey Zone,A.Lepunov,A.Lepunov,0,2.99,299,0,0,Action
898290,V.O.I.D.,NAPE GAMES,NAPE GAMES,0,4.99,499,0,0,Action
957350,Rogue Rails,Flowen Productions LLC,Flowen Productions LLC,0,0.0,0,0,0,Action
359300,Death Pirate,Singe Studio,Singe Studio,0,3.99,399,0,0,Action
375090,The Eigengrau Menagerie,Ozzie Sneddon,Librarium Studios,0,0.0,0,0,0,Action
325430,Metaverse,"Metaware Limited, LLC","Metaware Limited, LLC",0,19.99,1999,0,0,Action
2067470,Idol Hell,Ultimate Developers,MAGIC Spell Studios,0,14.99,1499,0,0,Action
1941290,Project: Artificial Legacy Saga,Medaverse Studio,Medaverse Studio,0,4.99,499,0,0,Action
981690,Gun Chain,SoulShared Games LLC,SoulShared Games LLC,0,0.99,99,0,0,Action
2213910,Rune It Out,Ill-Fated Studios,Ill-Fated Studio,0,2.07,399,48,0,Action
1814250,Kickback Slug: Cosmic Courier,Kittens in Timespace,Kittens in Timespace,0,4.99,499,0,0,Action
1267870,Xenogunner,Happy Frog Games,Clickteam,0,14.99,1499,0,0,Action
367660,UfoPilot : Astro-Creeps Elite,nornware AB,nornware AB,0,4.99,499,0,0,Action
669700,PROJECT AZRIEL,CurriculaWorks,CurriculaWorks,0,19.99,1999,0,0,Action
517620,Gooblins,"Deform Studio, LLC","Waveform Logic, Inc",0,3.99,399,0,0,Action
436060,Lolly Joe,Peter Valencia,Peter Valencia,0,0.0,0,0,0,Action
557730,I Hate Santa,VirtualRock VR,VirtualRock VR,0,2.99,299,0,0,Action
1413290,Plummet,ORBMIT Productions,ORBMIT Productions,0,5.99,599,0,0,Action
1855620,Intimate Relationship,William at Oxford,William at Oxford,0,3.99,399,0,0,Action
1463050,The Purification,JK Productions,JK Productions,0,0.99,99,0,0,Action
1508440,Rage Chicken 2,Adequate Frustration,Adequate Frustration,0,5.99,599,0,0,Action
730760,Go! Go! Radio : 8-Bit Edition,Bacq Stellan,,0,0.99,99,0,0,Action
1988960,Game Of The Dead,Nathan Prince,Nathan Prince,0,4.99,499,0,0,Action
678500,The Climber,Felipe Nicolazzi,Nib Games,0,3.99,399,0,0,Action
2307150,BOM BOM BOMBIAN  ～ ボン ボン ボンビアン ～,"logicalbeat Co., Ltd.","logicalbeat Co., Ltd.",0,4.99,499,0,0,Action
516960,B.C.E.,Blue Drop Games,Blue Drop Games,0,0.99,99,0,0,Action
943950,Photo Finish,Jadefire Gaming,Jadefire Gaming,0,5.99,599,0,0,Action
2226140,Crypt Architect,Cunibon Games,Cunibon Games,0,9.99,999,0,0,Action
2076850,Keyboard Warrior: Dreamstate,Cosmos,Cosmos,0,6.99,699,0,0,Action
1447800,Christmas Rampage,Lamina Studios,Lamina Studios,0,4.99,499,0,0,Action
1471220,Timothy ティモシー -神秘の森-,Kibou Entertainment,Worker Bee Inc.,0,9.99,999,0,0,Action
1649440,Football Bus Battle 2021,BuffGames,BuffGames,0,0.99,199,50,0,Action
3283070,Flappy Tank,"PapaSmurfie, Ilia Chakarov, Damyan Chakarov",Ilia Chakarov,0,2.99,299,0,0,Action
2994320,Moccoletti,Consortium of Octopus,Consortium of Octopus,0,9.99,999,0,0,Action
706950,Chupacabra,Racing Bros,ANPA.US,0,0.49,99,51,0,Action
782650,DRONES AND RUINS,Threaded Pixel Studios,Threaded Pixel Studios,0,14.99,1499,0,0,Action
1168600,Infinite Sparkles,Hardspace Creative Technology,Hardspace Creative Technology,0,2.99,299,0,0,Action
1121290,Just Another Memory,Diamondhenge Entertainment,Diamondhenge Entertainment,0,4.99,499,0,0,Action
517060,Day of the Trumplings,AcneVulgaris,Nasty Little Games,0,4.99,499,0,0,Action
2870970,Qualle Party,Milan Raijmakers,Novixx Systems,0,3.99,399,0,0,Action
816550,Gallows,Gallows,Gallows,0,1.99,199,0,0,Action
1598030,ZONERS,"Paris Stalker, ALL iN",ALL iN,0,11.99,1199,0,0,Action
1668630,Escape War,Bevio Studio,Bevio Studio,0,0.99,99,0,0,Action
2513040,Run For Exodus,metayildizoyun,metayildizoyun,0,4.99,499,0,0,Action
2354090,Real Nightmares,Hard Games Studios,Hard Games Studios ,0,4.99,499,0,0,Action
2262450,Hell: distant lights,Ivan Pichugin,Ivan Pichugin,0,0.99,99,0,0,Action
905530,Anew: The Distant Light,Resonator Interactive LLC,Resonator Interactive LLC,0,0.0,0,0,0,Action
1352870,Stoirs VR,Droid Riot,Conglomerate 5,0,3.99,399,0,0,Action
801770,Brutalism,Stroboskop,Stroboskop,0,4.99,499,0,0,Action
890200,Destruction  Paper,Lincoln on a Phone Productions,Lincoln on a Phone Productions,0,0.99,99,0,0,Action
1122900,Sine Wave City,Jajmu,Jajmu,0,0.0,0,0,0,Action
486140,9Grids VR,Klexian,Ignite VR,0,1.99,199,0,0,Action
1351870,PICK ME UP! - Rescue Rangers -,R-FORCE ENTERTAINMENT INC.,R-FORCE ENTERTAINMENT INC.,0,11.99,1199,0,0,Action
696200,Mike Dies,Psydra Games LLC,Psydra Games LLC,0,0.0,0,0,0,Action
727150,One Watcher,"Christian Hamm, Michail Ostrowski",Christian Hamm,0,3.99,399,0,0,Action
713220,Mass O' Kyzt,AlexHoratio,AlexHoratio,0,0.55,199,72,0,Action
648070,CrisisActionVR,Pixel Wonder,Pixel Wonder,0,19.99,1999,0,0,Action
653870,Cavern Crumblers,Asymptotic Games,Asymptotic Games,0,3.99,399,0,0,Action
443070,Insane Insects: The Inception,Bad Cast games,Strategy First,0,8.99,899,0,0,Action
366600,Withstand: Apotheosis,EpicHouse Studios LLC,EpicHouse Studios LLC,0,0.0,0,0,0,Action
496510,M.EXE,Pedro Zea,Pedro Zea,0,0.0,0,0,0,Action
950310,Glo Phlox,"Justin Sennema, Eduardo Brasil",Justin Sennema,0,8.99,899,0,0,Action
1171330,Reviser,HyperNovaSoft,HyperNovaSoft,0,4.99,499,0,0,Action
804230,Mystery of Melody Memorial,Ryan Silberman,Ryan Silberman,0,7.99,799,0,0,Action
1253440,GALACTIC FIELD 《银河领域》,Two Thousand and one entertainment studios,Two Thousand and one entertainment studios,0,19.99,1999,0,0,Action
1602420,"When I reincarnate, I'm a cube!?",MYAOSOFT,MYAOSOFT,0,9.99,999,0,0,Action
1928160,Taya's Alphabet,Hibby Games,Hibby Games,0,4.99,499,0,0,Action
2425670,Dread Descent,spaceladdergames,spaceladdergames,0,0.99,99,0,0,Action
2148390,Roadkill Raceway,Tom's Feral Cat Games,Tom's Feral Cat Games,0,0.99,99,0,0,Action
3307880,This game was made by AI,"Samuel Zubak, Bernard Balog",BSdevelop,0,0.99,99,0,0,Action
2860670,Souls of Shadow,Sword Game Studio,Sword Game Studio,0,10.99,1099,0,0,Action
2668630,KOIBUMI,MaviMavi,MaviMavi,0,3.99,399,0,1,Action
2353950,Monkey Splash!!,Solar Flare,"Solar Flare, Pinfall Games",0,5.99,599,0,0,Action
1459570,27 Pages,Jonas Patrik,Jonas Patrik,0,1.99,199,0,0,Action
2196140,HellRazor64,Crucible Studios,Crucible Studios,0,4.99,499,0,0,Action
2324570,Maid's Melancholy,Requiem of the Sky,Requiem of the Sky,0,4.99,499,0,0,Action
1607460,Virtual Near Death Experience,"Virtual RehabART4Health VR design: Åsa Egnér Programmer: Johnny Nyman  Musician and composer: Hans Nilsson  Singers: Norea Sandberg, Maria Hjorth, Gösta Petersen, Carolina Ask",VirtualRehabART4Health,0,0.99,99,0,0,Action
1584950,Park Story,Person of Interests,Person of Interests,0,19.99,1999,0,0,Action
2968410,Bridges of Patience,"Anıl Demirhan, Barkın Demirhan",Ironinn Games,0,1.99,199,0,0,Action
2206410,Goblin Dash,Team PayAttention,Team PayAttention,0,1.99,199,0,0,Action
2372320,Portable VR,Alex VR,Alex VR,0,3.99,399,0,0,Action
2250850,Pretty Dinosaur Adventures of Ancient Earth VR,Rocky Studio,Rocky Studio,0,2.99,299,0,0,Action
3102660,Nocturne Island Obscuria,ARANJA GAMES,ARANJA GAMES STUDIO,0,4.99,499,0,0,Action
1459160,Dark Cave,Anpilov Denis,Denoriks Entertainment,0,9.99,999,0,0,Action
1050880,Wavey The Rocket,UpperRoom Games Ltd,UpperRoom Games Ltd,0,10.99,1099,0,0,Action
1462540,DvG: Conquering Giants,"Immersive History, immersivehistory.com",Virtuous VR Gaming,0,24.99,2499,0,0,Action
988070,All Of ZHEM,KOEX studio,KOEX studio,0,3.99,399,0,0,Action
735700,How To Meat People,Vertnacular,Vertnacular,0,0.0,0,0,0,Action
1388280,Country Discoverer,goatrope games,goatrope games,0,7.99,799,0,0,Action
931250,Pixel Royale,Antonio Renna,Antonio Renna,0,4.99,499,0,0,Action
